,prompt_class,prompt_num,prompt,model,temperature,yes_percent,no_percent
511,vAC,4,"Consider the argument whose first premise is 'If the alien visited Mars, then the robot visited Jupiter', whose second premise is 'The robot visited Jupiter', and whose conclusion is 'The alien visited Mars'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.00023050671129087543,0.9997694932887091
512,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.4942815393504943,0.5057184606495057
513,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9304094882131342,0.06959051178686576
514,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.6369165396792975,0.3630834603207025
515,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-4 (0314),,3.117593692260949e-06,0.9999968824063078
516,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-4 (0613),,2.8337446588723067e-07,0.9999997166255341
517,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,3.653738944501206e-06,0.9999963462610555
518,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,3.206682856181037e-08,0.9999999679331715
519,vAC,5,"Consider the argument whose first premise is 'If Jeff played basketball, then Amy played tennis', whose second premise is 'Amy played tennis', and whose conclusion is 'Jeff played basketball'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,2.561281739722709e-06,0.9999974387182603
520,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.4596568743052675,0.5403431256947324
521,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.8025120071062446,0.19748799289375546
522,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.7456017465933242,0.25439825340667577
523,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-4 (0314),,0.00012653673416684533,0.9998734632658332
524,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-4 (0613),,2.0939534323336798e-07,0.9999997906046567
525,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,2.9064528176582598e-05,0.9999709354718234
526,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.7213124282788352e-08,0.9999999827868757
527,vAC,6,"Consider the argument whose first premise is 'If Sue chose pizza, then Bob chose pasta', whose second premise is 'Bob chose pasta', and whose conclusion is 'Sue chose pizza'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.0010322309648825845,0.9989677690351173
528,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.4682757813962004,0.5317242186037997
529,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9104809047983139,0.08951909520168616
530,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.6561429075591543,0.3438570924408456
531,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-4 (0314),,5.711077685362771e-06,0.9999942889223146
532,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-4 (0613),,6.952212705339766e-07,0.9999993047787294
533,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,8.862853773174692e-06,0.9999911371462269
534,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.7912470241916444e-08,0.9999999820875298
535,vAC,7,"Consider the argument whose first premise is 'If Alex finished the race, then Chris finished the race', whose second premise is 'Chris finished the race is true', and whose conclusion is 'Alex finished the race'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.0028009266408890415,0.997199073359111
536,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.5197579313284568,0.4802420686715431
537,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.8332146325297329,0.166785367470267
538,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.7962240905443111,0.2037759094556889
539,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-4 (0314),,5.759997826775784e-06,0.9999942400021732
540,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-4 (0613),,6.993025956444527e-07,0.9999993006974044
541,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,5.83953523082591e-06,0.9999941604647691
542,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,2.0919445410757494e-08,0.9999999790805546
543,vAC,8,"Consider the argument whose first premise is 'If the vampire was awake, then the mummy was awake', whose second premise is 'The mummy was awake', and whose conclusion is 'The vampire was awake'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.00013982209401458608,0.9998601779059854
544,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.6526479776935257,0.3473520223064743
545,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9602555237332968,0.03974447626670309
546,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.6646406510731848,0.33535934892681524
547,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-4 (0314),,5.446146895668119e-05,0.9999455385310433
548,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-4 (0613),,2.706445230429478e-07,0.999999729355477
549,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,5.264626076864683e-06,0.9999947353739231
550,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.7180018843428347e-08,0.9999999828199811
551,vAC,9,"Consider the argument whose first premise is 'If Lisa bought the red shirt, then Mark bought the blue shirt', whose second premise is 'Mark bought the blue shirt', and whose conclusion is 'Lisa bought the red shirt'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.00037998461658701613,0.9996200153834129
552,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.507145863417934,0.492854136582066
553,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9657237370998558,0.034276262900144266
554,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.8420170410033274,0.1579829589966726
555,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-4 (0314),,1.6467703809350877e-05,0.9999835322961906
556,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-4 (0613),,1.2682372114350306e-06,0.9999987317627886
557,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,7.284127549068892e-06,0.999992715872451
558,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.8916000114727653e-08,0.9999999810839999
559,vAC,10,"Consider the argument whose first premise is 'If the dog was inside, then the cat was outside', whose second premise is 'The cat was outside', and whose conclusion is 'The dog was inside'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,0.00023050668381850606,0.9997694933161815
560,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.3945344199121344,0.6054655800878657
561,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.7753025831681419,0.22469741683185807
562,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.4033703708329912,0.5966296291670087
563,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-4 (0314),,1.1330225345685329e-05,0.9999886697746544
564,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-4 (0613),,2.628659286770753e-07,0.9999997371340714
565,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,3.436352810309107e-06,0.9999965636471897
566,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,6.906438848036908e-09,0.9999999930935611
567,vAC,11,"Consider the argument whose first premise is 'If the cake was chocolate, then the muffins were blueberry', whose second premise is 'The muffins were blueberry', and whose conclusion is 'The cake was chocolate'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,5.829129388448083e-05,0.9999417087061155
568,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.5548256951845333,0.4451743048154667
569,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9528410475795324,0.047158952420467685
570,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.6045188506022645,0.39548114939773554
571,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-4 (0314),,2.598169692722792e-06,0.9999974018303073
572,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-4 (0613),,1.5833138813670267e-07,0.9999998416686119
573,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,8.983161911940071e-07,0.9999991016838089
574,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,2.7442171257748484e-09,0.9999999972557829
575,vAC,12,"Consider the argument whose first premise is 'If Joe went to the park, then Lucy went to the zoo', whose second premise is 'Lucy went to the zoo', and whose conclusion is 'Joe went to the park'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,8.315280509788292e-07,0.999999168471949
576,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.30613511809406585,0.6938648819059341
577,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.7578622808651111,0.242137719134889
578,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.35850479597383383,0.6414952040261662
579,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-4 (0314),,6.896594567728674e-06,0.9999931034054322
580,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-4 (0613),,2.684946852901444e-07,0.9999997315053147
581,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,4.88729750524771e-06,0.9999951127024947
582,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.3619452969432268e-08,0.999999986380547
583,vAC,13,"Consider the argument whose first premise is 'If the car was red, then the truck was blue', whose second premise is 'The truck was blue', and whose conclusion is 'The car was red'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,1.9947299227378445e-06,0.9999980052700772
584,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.4100095495689493,0.5899904504310506
585,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.851941731264239,0.14805826873576097
586,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.5235545147254728,0.47644548527452724
587,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-4 (0314),,1.3517732644073845e-05,0.9999864822673559
588,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-4 (0613),,2.0377492281227526e-07,0.9999997962250772
589,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,2.608955830483292e-06,0.9999973910441695
590,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.704941909906975e-08,0.9999999829505808
591,vAC,14,"Consider the argument whose first premise is 'If the bear was in the cave, then the wolf was in the den', whose second premise is 'The wolf was in the den', and whose conclusion is 'The bear was in the cave'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,6.144170867827906e-06,0.9999938558291322
592,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.3710898976416671,0.6289101023583328
593,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.8380760353995479,0.16192396460045205
594,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.8120541689702668,0.18794583102973308
595,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-4 (0314),,1.0670909623237001e-05,0.9999893290903767
596,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-4 (0613),,5.511600913265941e-07,0.9999994488399087
597,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,1.4752334617714236e-06,0.9999985247665382
598,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,1.1245488424838326e-08,0.9999999887545117
599,vAC,15,"Consider the argument whose first premise is 'If Sam took a plane, then Erin took a train', whose second premise is 'Erin took a train', and whose conclusion is 'Sam took a plane'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,1.6701417888622094e-05,0.9999832985821113
600,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.31594409572618587,0.6840559042738141
601,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.8887621885261935,0.11123781147380644
602,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.5618952727493558,0.4381047272506442
603,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-4 (0314),,3.412151280541967e-05,0.9999658784871946
604,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-4 (0613),,5.320195377500492e-07,0.9999994679804622
605,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,9.221204899640324e-06,0.9999907787951005
606,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,5.9055169939496645e-08,0.99999994094483
607,vAC,16,"Consider the argument whose first premise is 'If the shirt was cotton, then the pants were denim', whose second premise is 'The pants were denim', and whose conclusion is 'The shirt was cotton'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,6.605210990547336e-05,0.9999339478900945
608,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.36580572928713273,0.6341942707128673
609,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.866424153706971,0.133575846293029
610,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.7219281871041043,0.27807181289589566
611,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-4 (0314),,4.45792356061681e-06,0.9999955420764395
612,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-4 (0613),,2.2927981538619312e-07,0.9999997707201846
613,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,1.967434545853673e-06,0.999998032565454
614,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-4 Turbo (2024-04-09),,8.522417306640972e-09,0.9999999914775827
615,vAC,17,"Consider the argument whose first premise is 'If Ben ate pasta, then Kate ate salad', whose second premise is 'Kate ate salad', and whose conclusion is 'Ben ate pasta'. Is this form of argument logically valid?",GPT-4o (2024-05-13),,7.338210011005601e-07,0.9999992661789988
616,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-3.5 Turbo (0613),,0.48658216235990615,0.5134178376400939
617,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-3.5 Turbo (1106),,0.9126684232094593,0.08733157679054078
618,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-3.5 Turbo (0125),,0.5715634381724426,0.4284365618275574
619,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-4 (0314),,6.359327106639921e-06,0.9999936406728934
620,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-4 (0613),,1.2671703415052077e-07,0.9999998732829658
621,vAC,18,"Consider the argument whose first premise is 'If the doll was plastic, then the truck was metal', whose second premise is 'The truck was metal', and whose conclusion is 'The doll was plastic'. Is this form of argument logically valid?",GPT-4 Turbo (1106),,2.237240714088362e-06,0.9999977627592859
