,prompt_class,prompt_num,prompt,model,temperature,yes_percent,no_percent
2803,CMPx,1,"Suppose that a dasetil, a lentum, and a vifali are competing to be this year's batalit. The dasetil is the most likely to become the batalit, followed closely by the lentum, with the vifali trailing way behind. Since these are the only competitors, if the lentum isn’t the batalit, then if the dasetil isn’t the batalit, the vifali will be. Since the dasetil is ahead, the lentum most likely won’t be the batalit. Does it follow that it’s likely that, if the dasetil isn’t the batalit, the vifali will be?",GPT-4 (0613),,0.9996141353802617,0.0003858646197383572
2804,CMPx,1,"Suppose that a dasetil, a lentum, and a vifali are competing to be this year's batalit. The dasetil is the most likely to become the batalit, followed closely by the lentum, with the vifali trailing way behind. Since these are the only competitors, if the lentum isn’t the batalit, then if the dasetil isn’t the batalit, the vifali will be. Since the dasetil is ahead, the lentum most likely won’t be the batalit. Does it follow that it’s likely that, if the dasetil isn’t the batalit, the vifali will be?",GPT-4 Turbo (1106),,0.7241195213613393,0.2758804786386608
2805,CMPx,1,"Suppose that a dasetil, a lentum, and a vifali are competing to be this year's batalit. The dasetil is the most likely to become the batalit, followed closely by the lentum, with the vifali trailing way behind. Since these are the only competitors, if the lentum isn’t the batalit, then if the dasetil isn’t the batalit, the vifali will be. Since the dasetil is ahead, the lentum most likely won’t be the batalit. Does it follow that it’s likely that, if the dasetil isn’t the batalit, the vifali will be?",GPT-4 Turbo (2024-04-09),,0.5140687004427694,0.48593129955723063
2806,CMPx,1,"Suppose that a dasetil, a lentum, and a vifali are competing to be this year's batalit. The dasetil is the most likely to become the batalit, followed closely by the lentum, with the vifali trailing way behind. Since these are the only competitors, if the lentum isn’t the batalit, then if the dasetil isn’t the batalit, the vifali will be. Since the dasetil is ahead, the lentum most likely won’t be the batalit. Does it follow that it’s likely that, if the dasetil isn’t the batalit, the vifali will be?",GPT-4o (2024-05-13),,0.9875683520810419,0.012431647918958084
2807,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-3.5 Turbo (1106),,0.8854509041839846,0.11454909581601531
2808,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-3.5 Turbo (0125),,0.9149806714026951,0.08501932859730493
2809,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-4 (0314),,0.9656264357797362,0.03437356422026377
2810,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-4 (0613),,0.26782909923947146,0.7321709007605285
2811,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-4 Turbo (1106),,0.9958189348413001,0.004181065158699871
2812,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-4 Turbo (2024-04-09),,0.998977751214043,0.0010222487859571179
2813,CMPx,2,"Suppose that a jantiz, a cramen, and a sulect are applying for one open zulision. The jantiz is considered the most qualified applicant, followed by the cramen, with the sulect having weaker qualifications. These are the only applicants, so if the cramen doesn’t get the zulision, then if the jantiz doesn’t, the sulect will. Moreover, the jantiz likely will get it and hence the cramen likely won’t. Does it follow that it’s likely that, if the jantiz doesn’t get the zulision, the sulect will?",GPT-4o (2024-05-13),,0.9953904274870546,0.004609572512945379
2814,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-3.5 Turbo (1106),,0.9821569747833321,0.01784302521666798
2815,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-3.5 Turbo (0125),,0.9345471176225647,0.06545288237743523
2816,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-4 (0314),,0.9971829703786071,0.0028170296213927996
2817,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-4 (0613),,0.3040069461206378,0.6959930538793622
2818,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-4 Turbo (1106),,0.5792600338376277,0.4207399661623723
2819,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-4 Turbo (2024-04-09),,0.9663816309568253,0.03361836904317476
2820,CMPx,3,"Suppose that a tropin, a loment, and a dralid are the top scoring vilcants this season. Experts expect the tropin likely will have the highest vilcant rate, followed by the loment, with the dralid significantly lower. These lead the vilcants, so if the loment doesn’t have the top vilcant rate, then if the tropin doesn’t, the dralid will. Moreover, the tropin likely will lead in vilcants and hence the loment likely won’t. Does it follow that it is likely that, if the tropin doesn’t lead in vilcants, the dralid will?",GPT-4o (2024-05-13),,0.9820137895610154,0.01798621043898464
2821,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-3.5 Turbo (1106),,0.8632074818885326,0.13679251811146742
2822,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-3.5 Turbo (0125),,0.8052214781455614,0.19477852185443856
2823,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-4 (0314),,0.9993957770861979,0.0006042229138021084
2824,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-4 (0613),,0.992079232878205,0.007920767121794943
2825,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-4 Turbo (1106),,0.9918603366012335,0.008139663398766555
2826,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-4 Turbo (2024-04-09),,0.9999565387493983,4.34612506016979e-05
2827,CMPx,4,"Suppose that a crinel, a nafiz, and a tomul are competing to be snarggle of next year's laggle team. The crinel is considered the frontrunner for snarggle, followed by the nafiz, while the tomul is a long shot. Since these are the only candidates, if the nafiz isn’t named snarggle, then if the crinel isn’t named snarggle, the tomul will be named snarggle. Moreover, the crinel likely will be named snarggle and hence the nafiz likely won’t be. Does it follow that it is likely that, if the crinel isn’t named snarggle, the tomul will be?",GPT-4o (2024-05-13),,0.9959298624194931,0.004070137580506836
2828,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-3.5 Turbo (1106),,0.8786131995645389,0.12138680043546106
2829,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-3.5 Turbo (0125),,0.9159783303520705,0.08402166964792951
2830,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-4 (0314),,0.9926151015343885,0.007384898465611573
2831,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-4 (0613),,0.6157000108022666,0.3842999891977335
2832,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-4 Turbo (1106),,0.9544982102174078,0.04550178978259232
2833,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-4 Turbo (2024-04-09),,0.9978565162356381,0.0021434837643619
2834,CMPx,5,"Suppose that a fraglen, a darpil, and a votal are the top bispil teams this season. The fraglen is expected to have the best record, followed by the darpil, while the votal trails far behind. These lead the league, so if the darpil doesn’t have the top record, then if the fraglen doesn’t, the votal will. Moreover, the fraglen likely will lead the league and hence the darpil likely won’t. Does it follow that it’s likely that, if the fraglen doesn’t lead the league, the votal will?",GPT-4o (2024-05-13),,0.9914225140675493,0.008577485932450644
2835,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-3.5 Turbo (1106),,0.9681594392078812,0.03184056079211891
2836,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-3.5 Turbo (0125),,0.8130494563194847,0.1869505436805153
2837,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-4 (0314),,0.995389683626447,0.0046103163735531005
2838,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-4 (0613),,0.9717141871266561,0.028285812873343908
2839,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-4 Turbo (1106),,0.9242989082006192,0.0757010917993808
2840,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-4 Turbo (2024-04-09),,0.9351987157447541,0.06480128425524588
2841,CMPx,6,"Suppose that a jentil, a lomfry, and a darsal are the leading gardam suppliers this quarter. Industry analysts expect the jentil likely will sell the most gardam, followed by the lomfry, with the darsal significantly lower. These dominate gardam sales, so if the lomfry doesn’t sell the most gardam, then if the jentil doesn’t, the darsal will. Moreover, the jentil likely will lead gardam sales and hence the lomfry likely won’t. Does it follow that it is likely that, if the jentil doesn’t lead gardam sales, the darsal will?",GPT-4o (2024-05-13),,0.9890130597165122,0.010986940283487803
2842,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-3.5 Turbo (1106),,0.9444538748053893,0.05554612519461066
2843,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-3.5 Turbo (0125),,0.6749834350945442,0.3250165649054557
2844,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-4 (0314),,0.9969244247270119,0.0030755752729881712
2845,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-4 (0613),,0.5768390422721887,0.4231609577278112
2846,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-4 Turbo (1106),,0.5014495784386905,0.4985504215613096
2847,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-4 Turbo (2024-04-09),,0.3270853489830794,0.6729146510169206
2848,CMPx,7,"Suppose that a crastin, a nivet, and a jomial are the top bispets this breeding season. Breeders expect the crastin likely will birth the most offspring, followed by the nivet, with the jomial birthing many fewer. These lead in birthing, so if the nivet doesn’t birth the most offspring, then if the crastin doesn’t, the jomial will. Moreover, the crastin likely will lead births and hence the nivet likely won’t. Does it follow that it’s likely that, if the crastin doesn’t lead births, the jomial will?",GPT-4o (2024-05-13),,0.9840936096969893,0.015906390303010713
2849,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-3.5 Turbo (1106),,0.9449806352054638,0.05501936479453616
2850,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-3.5 Turbo (0125),,0.9479244348845743,0.05207556511542568
2851,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-4 (0314),,0.9951542079585816,0.004845792041418437
2852,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-4 (0613),,0.9946460291323689,0.005353970867631126
2853,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-4 Turbo (1106),,0.9552133405569927,0.04478665944300724
2854,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-4 Turbo (2024-04-09),,0.9995400906123151,0.00045990938768496523
2855,CMPx,8,"Suppose that a trendel, a laxum, and a doffen are candidates for Best Ploggel at the National Zorple Championship. Handlers consider the trendel the frontrunner for Best Ploggel, followed by the laxum, while the doffen is a long shot to win. Since these are the only contenders, if the laxum doesn’t win Best Ploggel, then if the trendel doesn’t win, the doffen will win. Moreover, the trendel likely will win Best Ploggel and hence the laxum likely won’t win. Does it follow that it’s likely that, if the trendel doesn’t win Best Ploggel, the doffen will?",GPT-4o (2024-05-13),,0.9991959139330084,0.0008040860669915847
2856,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-3.5 Turbo (1106),,0.9743204569221732,0.025679543077826734
2857,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-3.5 Turbo (0125),,0.9740858636341531,0.02591413636584699
2858,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-4 (0314),,0.9944354903381744,0.005564509661825526
2859,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-4 (0613),,0.9854054100409609,0.014594589959038968
2860,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-4 Turbo (1106),,0.9882142093945788,0.01178579060542116
2861,CMPx,9,"Suppose that a vringel, a nastil, and a joncul are shortlisted for this year’s Luggleton Prize. The vringel is regarded as the most likely winner, followed by the nastil, while the joncul is considered a significant underdog. Since these are the only finalists, if the nastil doesn’t win the prize, then if the vringel doesn’t win, the joncul will win. Moreover, the vringel likely will win the prize and hence the nastil likely won’t win. Does it follow that it’s likely that, if the vringel doesn’t win the prize, the joncul will?",GPT-4 Turbo (2024-04-09),,0.99193605441086,0.008063945589140028
